timestamp,value1,value2,value3,value4,value5,value6
159.3,4.999983814172793e-6,1.2870609363564563e-11,1.6185827204640418e-11,0.0,159.2980928421443,0.0
159.4,4.999983489189364e-6,1.3130374295750829e-11,1.6510810635025466e-11,0.0,159.39813058823123,0.0
159.5,4.999983157641261e-6,1.3395390698617919e-11,1.684235873770802e-11,0.0,159.4981676409147,0.0
159.6,4.99998281939214e-6,1.3665767789552081e-11,1.7180607859027435e-11,0.0,159.59820398961617,0.0
159.7,4.999982474305653e-6,1.3941614785939577e-11,1.752569434532306e-11,0.0,159.69823962375725,0.0
159.8,4.9999821222454555e-6,1.4223040905166744e-11,1.7877754542934344e-11,0.0,159.79827453275942,0.0
159.9,4.999981763075201e-6,1.4510155364619677e-11,1.823692479820043e-11,0.0,159.89830870604422,0.0
160.0,4.999981396658541e-6,1.4803067381684712e-11,1.8603341457460782e-11,0.0,159.99834213303313,0.0
160.1,4.999981022859092e-6,1.5101886085277133e-11,1.8977140906637927e-11,0.0,160.09837482233854,0.0
160.2,4.9999806415308186e-6,1.5406727380712784e-11,1.935846917988767e-11,0.0,160.19840693382696,0.0
160.3,4.99998025251068e-6,1.5717721615028054e-11,1.974748931853265e-11,0.0,160.29843849521018,0.0
160.4,4.999979855634066e-6,1.6035000645810655e-11,2.0144365932995163e-11,0.0,160.3984694935553,0.0
160.5,4.999979450736366e-6,1.6358696330648543e-11,2.054926363369781e-11,0.0,160.49849991592941,0.0
160.6,4.999979037652968e-6,1.6688940527129616e-11,2.096234703106312e-11,0.0,160.59852974939977,0.0
160.7,4.999978616219264e-6,1.7025865092841743e-11,2.1383780735513584e-11,0.0,160.69855898103341,0.0
160.8,4.999978186270642e-6,1.7369601885372914e-11,2.1813729357471844e-11,0.0,160.7985875978976,0.0
160.9,4.999977747642492e-6,1.772028276231081e-11,2.2252357507360154e-11,0.0,160.89861558705937,0.0
161.0,4.9999773001702035e-6,1.8078039581243414e-11,2.269982979560115e-11,0.0,160.9986429355859,0.0
161.1,4.999976843685661e-6,1.844300615534202e-11,2.3156314338322527e-11,0.0,161.09866974327477,0.0
161.2,4.999976377998098e-6,1.8815334400017087e-11,2.3622001901161485e-11,0.0,161.19869611398917,0.0
161.3,4.999975902908782e-6,1.9195183505736844e-11,2.4097091217101094e-11,0.0,161.29872203284125,0.0
161.4,4.99997541821898e-6,1.9582712663320037e-11,2.458178101941229e-11,0.0,161.39874748492736,0.0
161.5,4.999974923729958e-6,1.997808106358574e-11,2.5076270041366386e-11,0.0,161.4987724553437,0.0
161.6,4.999974419242983e-6,2.038144789735291e-11,2.558075701623459e-11,0.0,161.59879692918662,0.0
161.7,4.999973904559322e-6,2.0792972355440508e-11,2.6095440677288093e-11,0.0,161.69882089155243,0.0
161.8,4.999973379480241e-6,2.1212813628667614e-11,2.6620519757798234e-11,0.0,161.79884432753744,0.0
161.9,4.999972843807008e-6,2.164113090785296e-11,2.7156192991035917e-11,0.0,161.8988672222378,0.0
162.0,4.9999722973404185e-6,2.207808341959228e-11,2.7702659580690127e-11,0.0,161.99888959818958,0.0
162.1,4.999971739862672e-6,2.252384405644627e-11,2.8260137326284468e-11,0.0,162.098911612257,0.0
162.2,4.999971171134848e-6,2.2978604006480252e-11,2.8828865151021314e-11,0.0,162.19893326944504,0.0
162.3,4.999970590917015e-6,2.3442555459499444e-11,2.9409082984128264e-11,0.0,162.29895455320258,0.0
162.4,4.999969998969245e-6,2.3915890605308696e-11,3.000103075483244e-11,0.0,162.39897544697857,0.0
162.5,4.999969395051607e-6,2.4398801633713233e-11,3.060494839236144e-11,0.0,162.49899593422208,0.0
162.6,4.9999687789241735e-6,2.4891480734518165e-11,3.1221075825942714e-11,0.0,162.59901599838207,0.0
162.7,4.9999681503470144e-6,2.539412009752859e-11,3.1849652984803696e-11,0.0,162.69903562290747,0.0
162.8,4.9999675090802015e-6,2.5906911912549757e-11,3.2490919798172e-11,0.0,162.79905479124739,0.0
162.9,4.999966854883843e-6,2.6430048310164226e-11,3.314511615681996e-11,0.0,162.89907348943956,0.0
163.0,4.9999661875092166e-6,2.6963726927573726e-11,3.381249078268692e-11,0.0,162.99909184600185,0.0
163.1,4.9999655066739015e-6,2.7508173072073516e-11,3.449332609795563e-11,0.0,163.09910992702265,0.0
163.2,4.999964812088232e-6,2.8063618772491837e-11,3.5187911766905344e-11,0.0,163.19912771457587,0.0
163.3,4.999964103462545e-6,2.8630296057657066e-11,3.5896537453815516e-11,0.0,163.29914519073537,0.0
163.4,4.999963380507176e-6,2.920843695639712e-11,3.661949282296499e-11,0.0,163.3991623375749,0.0
163.5,4.999962642932461e-6,2.979827349754037e-11,3.7357067538633236e-11,0.0,163.4991791371684,0.0
163.6,4.999961890448734e-6,3.0400037709915045e-11,3.8109551265099487e-11,0.0,163.59919557158972,0.0
163.7,4.999961122766333e-6,3.101396162234939e-11,3.8877233666642993e-11,0.0,163.69921162291266,0.0
163.8,4.999960339595591e-6,3.164027726367178e-11,3.966040440754325e-11,0.0,163.79922727321116,0.0
163.9,4.999959540644859e-6,3.227921743719808e-11,4.0459355140916264e-11,0.0,163.89924256631508,0.0
164.0,4.9999587255893135e-6,3.293104019029361e-11,4.127441068594124e-11,0.0,163.99925764527302,0.0
164.1,4.999957894079706e-6,3.3596025170161946e-11,4.210592029345009e-11,0.0,164.09927249947083,0.0
164.2,4.999957045766328e-6,3.427445250229749e-11,4.295423367162851e-11,0.0,164.19928710983586,0.0
164.3,4.9999561802994705e-6,3.496660231219481e-11,4.3819700528662424e-11,0.0,164.29930145729543,0.0
164.4,4.999955297329427e-6,3.567275472534793e-11,4.4702670572737046e-11,0.0,164.39931552277682,0.0
164.5,4.999954396506487e-6,3.6393189867251434e-11,4.56034935120383e-11,0.0,164.49932928720733,0.0
164.6,4.999953477480945e-6,3.7128187863399736e-11,4.652251905475187e-11,0.0,164.59934273151435,0.0
164.7,4.999952539903091e-6,3.787802883928723e-11,4.746009690906346e-11,0.0,164.69935583662516,0.0
164.8,4.999951583423271e-6,3.864299269804696e-11,4.8416576728935615e-11,0.0,164.79936859466247,0.0
164.9,4.999950607671826e-6,3.942337289743725e-11,4.9392328172965834e-11,0.0,164.89938115199644,0.0
165.0,4.999949612232569e-6,4.021950193438604e-11,5.038776742995603e-11,0.0,164.99939354381414,0.0
165.1,4.999948596683302e-6,4.103171800010683e-11,5.1403316697301966e-11,0.0,165.09940575008807,0.0
165.2,4.999947560601827e-6,4.1860359285813176e-11,5.24393981723994e-11,0.0,165.1994177507907,0.0
165.3,4.999946503565946e-6,4.2705763982718825e-11,5.3496434052644365e-11,0.0,165.29942952589448,0.0
165.4,4.999945425153463e-6,4.3568270282036847e-11,5.457484653543203e-11,0.0,165.39944105537185,0.0
165.5,4.99994432494218e-6,4.4448216374980995e-11,5.5675057818158455e-11,0.0,165.49945231919534,0.0
165.6,4.9999432025099e-6,4.534594045276479e-11,5.6797490098219367e-11,0.0,165.59946329733737,0.0
165.7,4.999942057434425e-6,4.626178070660177e-11,5.7942565573010535e-11,0.0,165.6994739697704,0.0
165.8,4.99994088928737e-6,4.7196078505647825e-11,5.911071262718543e-11,0.0,165.79948440860292,0.0
165.9,4.999939697585071e-6,4.814921860618491e-11,6.030241492679304e-11,0.0,165.89949473182895,0.0
166.0,4.999938481817896e-6,4.9121609209138736e-11,6.151818210237712e-11,0.0,165.99950492000357,0.0
166.1,4.999937241476133e-6,5.011365860634588e-11,6.275852386489995e-11,0.0,166.09951495230754,0.0
166.2,4.9999359760500734e-6,5.1125775089642926e-11,6.402394992532386e-11,0.0,166.1995248079216,0.0
166.3,4.999934685030004e-6,5.215836695086674e-11,6.53149699946115e-11,0.0,166.29953446602647,0.0
166.4,4.999933367906215e-6,5.3211842481853335e-11,6.663209378372445e-11,0.0,166.3995439058029,0.0
166.5,4.999932024168995e-6,5.4286609974439565e-11,6.797583100362536e-11,0.0,166.4995531064316,0.0
166.6,4.999930653308634e-6,5.538307772046202e-11,6.934669136527654e-11,0.0,166.59956204709337,0.0
166.7,4.999929254814969e-6,5.6501653770133846e-11,7.074518502914278e-11,0.0,166.69957073281225,0.0
166.8,4.9999278281371235e-6,5.764277534297858e-11,7.217186287574186e-11,0.0,166.7995793164934,0.0
166.9,4.99992637266408e-6,5.880693112226345e-11,7.3627335918024e-11,0.0,166.89958780907915,0.0
167.0,4.99992488778048e-6,5.99946140292227e-11,7.511221951818017e-11,0.0,166.99959618909105,0.0
167.1,4.99992337287096e-6,6.120631698509024e-11,7.66271290384009e-11,0.0,167.09960443505068,0.0
167.2,4.999921827320156e-6,6.244253291110002e-11,7.817267984087675e-11,0.0,167.1996125254795,0.0
167.3,4.99992025051271e-6,6.370375472848631e-11,7.974948728779869e-11,0.0,167.2996204388991,0.0
167.4,4.999918641833256e-6,6.499047535848232e-11,8.13581667413564e-11,0.0,167.399628153831,0.0
167.5,4.999917000666434e-6,6.630318772232236e-11,8.299933356374084e-11,0.0,167.4996356487967,0.0
167.6,4.9999153263968986e-6,6.764238471804022e-11,8.46736030993616e-11,0.0,167.59964290263662,0.0
167.7,4.999913618392865e-6,6.900856883480261e-11,8.63816071332095e-11,0.0,167.69965002149138,0.0
167.8,4.999911875936328e-6,7.040231228216903e-11,8.812406366908409e-11,0.0,167.79965708774094,0.0
167.9,4.999910098284381e-6,7.182421014969863e-11,8.99017156161766e-11,0.0,167.8996640793531,0.0
168.0,4.999908284694114e-6,7.327485752695171e-11,9.171530588367972e-11,0.0,167.99967097429575,0.0
168.1,4.9999064344226165e-6,7.475484950348822e-11,9.356557738078565e-11,0.0,168.0996777505366,0.0
168.2,4.999904546726981e-6,7.626478116886803e-11,9.545327301668661e-11,0.0,168.19968438604366,0.0
168.3,4.999902620864296e-6,7.780524761265152e-11,9.737913570057534e-11,0.0,168.2996908587847,0.0
168.4,4.999900656091656e-6,7.937684392439775e-11,9.934390834164297e-11,0.0,168.39969714672745,0.0
168.5,4.999898651666148e-6,8.098016519366706e-11,1.0134833384908225e-10,0.0,168.49970322783983,0.0
168.6,4.999896606842028e-6,8.261580720376994e-11,1.0339315796880688e-10,0.0,168.59970912663024,0.0
168.7,4.999894520797583e-6,8.428442239807122e-11,1.054792024137406e-10,0.0,168.69971499100598,0.0
168.8,4.999892392638428e-6,8.598672667228587e-11,1.0760736156895954e-10,0.0,168.7997208141632,0.0
168.9,4.999890221467674e-6,8.772343845799249e-11,1.0977853232275428e-10,0.0,168.89972657364135,0.0
169.0,4.999888006388433e-6,8.94952761867711e-11,1.119936115634173e-10,0.0,168.99973224697996,0.0
169.1,4.999885746503817e-6,9.130295829020123e-11,1.1425349617924042e-10,0.0,169.09973781171854,0.0
169.2,4.999883440916938e-6,9.314720319986241e-11,1.1655908305851546e-10,0.0,169.19974324539655,0.0
169.3,4.999881088730907e-6,9.502872934733475e-11,1.1891126908953492e-10,0.0,169.29974852555353,0.0
169.4,4.999878689048836e-6,9.694825516419668e-11,1.2131095116058934e-10,0.0,169.399753629729,0.0
169.5,4.999876240974039e-6,9.890649870235241e-11,1.2375902595718838e-10,0.0,169.49975854075132,0.0
169.6,4.999873743569941e-6,1.009042038217661e-10,1.2625643005557525e-10,0.0,169.59976339098432,0.0
169.7,4.999871195775676e-6,1.0294221735764321e-10,1.2880422431985096e-10,0.0,169.69976822937295,0.0
169.8,4.9998685965084715e-6,1.0502140664206142e-10,1.3140349152485883e-10,0.0,169.7997730331093,0.0
169.9,4.9998659446855515e-6,1.0714263900709664e-10,1.3405531444543994e-10,0.0,169.8997777793853,0.0
170.0,4.9998632392241405e-6,1.0930678178482649e-10,1.3676077585643762e-10,0.0,169.999782445393,0.0
170.1,4.999860479041464e-6,1.1151470230732807e-10,1.395209585326944e-10,0.0,170.09978700832448,0.0
170.2,4.999857663054748e-6,1.1376726790667843e-10,1.4233694524905295e-10,0.0,170.1997914453718,0.0
170.3,4.999854790181216e-6,1.1606534591495533e-10,1.452098187803566e-10,0.0,170.29979573372697,0.0
170.4,4.999851859338095e-6,1.1840980366423451e-10,1.4814066190144631e-10,0.0,170.39979985058196,0.0
170.5,4.999848869432299e-6,1.2080151312357561e-10,1.5113056769768856e-10,0.0,170.4998038463655,0.0
170.6,4.999845819238968e-6,1.232414478173366e-10,1.5418076102899353e-10,0.0,170.59980785215768,0.0
170.7,4.999842707451816e-6,1.2573065387061227e-10,1.5729254818107558e-10,0.0,170.69981184970018,0.0
170.8,4.999839532763665e-6,1.2827017836636703e-10,1.6046723633167825e-10,0.0,170.7998158158116,0.0
170.9,4.999836293867337e-6,1.3086106838756314e-10,1.6370613265854243e-10,0.0,170.8998197273105,0.0
171.0,4.999832989455656e-6,1.3350437101716493e-10,1.6701054433941165e-10,0.0,170.99982356101552,0.0
171.1,4.999829618221444e-6,1.3620113333813609e-10,1.7038177855202854e-10,0.0,171.09982729374525,0.0
171.2,4.999826178857522e-6,1.389524024334403e-10,1.7382114247413574e-10,0.0,171.19983090231835,0.0
171.3,4.999822670056712e-6,1.41759225386042e-10,1.773299432834769e-10,0.0,171.29983436355346,0.0
171.4,4.999819090511725e-6,1.446226483958587e-10,1.8090948827021787e-10,0.0,171.39983767059798,0.0
171.5,4.99981543882888e-6,1.4754377766118877e-10,1.845611711161216e-10,0.0,171.4998409709524,0.0
171.6,4.99981171344744e-6,1.5052386066165766e-10,1.882865525561544e-10,0.0,171.59984428664703,0.0
171.7,4.999807912789333e-6,1.5356416147399432e-10,1.920872106632125e-10,0.0,171.6998475942377,0.0
171.8,4.999804035276485e-6,1.5666594417492838e-10,1.959647235101932e-10,0.0,171.79985087028007,0.0
171.9,4.999800079330826e-6,1.59830472841187e-10,1.999206691699905e-10,0.0,171.89985409132998,0.0
172.0,4.999796043374279e-6,1.6305901154949991e-10,2.0395662571550174e-10,0.0,171.99985723394312,0.0
172.1,4.999791925828775e-6,1.6635282437659597e-10,2.0807417121962307e-10,0.0,172.09986027467525,0.0
172.2,4.999787725116239e-6,1.6971317539920399e-10,2.122748837552507e-10,0.0,172.1998631900821,0.0
172.3,4.999783439658599e-6,1.7314132869405388e-10,2.165603413952821e-10,0.0,172.29986595671951,0.0
172.4,4.999779067848018e-6,1.7663856454558729e-10,2.2093215197617555e-10,0.0,172.39986865726323,0.0
172.5,4.9997746078626496e-6,1.8020633322190918e-10,2.2539213734539017e-10,0.0,172.49987139433082,0.0
172.6,4.999770057797449e-6,1.838461606936216e-10,2.2994220254524595e-10,0.0,172.59987414449336,0.0
172.7,4.9997654157473325e-6,1.8755957298300364e-10,2.345842526617417e-10,0.0,172.69987688408995,0.0
172.8,4.999760679807213e-6,1.913480961123354e-10,2.393201927808774e-10,0.0,172.79987958945958,0.0
172.9,4.999755848072005e-6,1.9521325610389384e-10,2.441519279886489e-10,0.0,172.8998822369412,0.0
173.0,4.999750918636623e-6,1.9915657897995903e-10,2.490813633710564e-10,0.0,172.99988480287394,0.0
173.1,4.99974588959598e-6,2.0317959076281006e-10,2.541104040140985e-10,0.0,173.09988726359674,0.0
173.2,4.99974075904499e-6,2.0728381747472607e-10,2.5924095500377374e-10,0.0,173.19988959544867,0.0
173.3,4.999735525075186e-6,2.114707849478075e-10,2.6447492480843374e-10,0.0,173.299891808173,0.0
173.4,4.999730185608641e-6,2.1574214253504886e-10,2.698143913527951e-10,0.0,173.399894052198,0.0
173.5,4.9997247383571586e-6,2.2009972096740372e-10,2.752616428361583e-10,0.0,173.4998963287386,0.0
173.6,4.999719181020902e-6,2.2454536246857493e-10,2.8081897909100406e-10,0.0,173.599898613954,0.0
173.7,4.999713511300045e-6,2.2908090926226555e-10,2.8648869994981305e-10,0.0,173.6999008840035,0.0
173.8,4.999707726894749e-6,2.3370820357217984e-10,2.922731052450677e-10,0.0,173.79990311504633,0.0
173.9,4.999701825505185e-6,2.384290876220181e-10,2.9817449480924536e-10,0.0,173.89990528324174,0.0
174.0,4.99969580483152e-6,2.432454036354847e-10,3.041951684748284e-10,0.0,173.99990736474894,0.0
174.1,4.99968966257392e-6,2.481589938362826e-10,3.103374260742975e-10,0.0,174.09990933572726,0.0
174.2,4.999683396432814e-6,2.5317170007521495e-10,3.166035671810423e-10,0.0,174.1999111739153,0.0
174.3,4.999677004032385e-6,2.5828541074829785e-10,3.2299596760900426e-10,0.0,174.29991299574755,0.0
174.4,4.999670482673196e-6,2.6350227866400425e-10,3.295173267976815e-10,0.0,174.3999148680664,0.0
174.5,4.9996638295789205e-6,2.6882452772909074e-10,3.3617042107467424e-10,0.0,174.49991676687105,0.0
174.6,4.9996570419732265e-6,2.742543818503122e-10,3.429580267675812e-10,0.0,174.59991866816077,0.0
174.7,4.999650117079791e-6,2.7979406493442385e-10,3.498829202040012e-10,0.0,174.6999205479348,0.0
174.8,4.999643052122283e-6,2.854458008881824e-10,3.5694787771153474e-10,0.0,174.79992238219236,0.0
174.9,4.999635844324377e-6,2.912118136183396e-10,3.641556756177765e-10,0.0,174.89992414693268,0.0
175.0,4.999628490909744e-6,2.9709432703165204e-10,3.7150909025032716e-10,0.0,174.999925818155,0.0
175.1,4.999620989102058e-6,3.0309556503487503e-10,3.790108979367853e-10,0.0,175.09992737185854,0.0
175.2,4.999613336109138e-6,3.092177570889824e-10,3.866638908568541e-10,0.0,175.19992884057282,0.0
175.3,4.9996055288321736e-6,3.1546336450825654e-10,3.944711678212433e-10,0.0,175.29993036570903,0.0
175.4,4.999597563925488e-6,3.218350659133101e-10,4.024360745075013e-10,0.0,175.399931933842,0.0
175.5,4.999589438037599e-6,3.283355459212409e-10,4.105619623953257e-10,0.0,175.49993352087134,0.0
175.6,4.99958114781703e-6,3.3496748914914503e-10,4.1885218296441245e-10,0.0,175.59993510269675,0.0
175.7,4.999572689912301e-6,3.417335802141186e-10,4.2731008769445726e-10,0.0,175.6999366552179,0.0
175.8,4.99956406097193e-6,3.4863650373325963e-10,4.3593902806515824e-10,0.0,175.79993815433437,0.0
175.9,4.999555257644439e-6,3.5567894432366023e-10,4.447423555562063e-10,0.0,175.8999395759458,0.0
176.0,4.999546276578347e-6,3.6286358660241854e-10,4.537234216472996e-10,0.0,175.9999408959519,0.0
176.1,4.999537114422883e-6,3.7019311324989356e-10,4.628855771125617e-10,0.0,176.09994209921504,0.0
176.2,4.999527767650505e-6,3.776703249915005e-10,4.722323494894777e-10,0.0,176.1999433244783,0.0
176.3,4.99951823228067e-6,3.8529840107880364e-10,4.817677193253443e-10,0.0,176.29994460821052,0.0
176.4,4.9995085042676875e-6,3.930805822248847e-10,4.914957323081901e-10,0.0,176.3999459262267,0.0
176.5,4.999498579565869e-6,4.0102010914283166e-10,5.014204341260519e-10,0.0,176.49994725434186,0.0
176.6,4.999488454129528e-6,4.0912022254573036e-10,5.115458704669637e-10,0.0,176.59994856837108,0.0
176.7,4.999478123912976e-6,4.173841631466668e-10,5.218760870189597e-10,0.0,176.69994984412938,0.0
176.8,4.999467584870526e-6,4.2581517165872923e-10,5.324151294700768e-10,0.0,176.7999510574318,0.0
176.9,4.999456832956488e-6,4.3441648879499887e-10,5.431670435083432e-10,0.0,176.89995218409337,0.0
177.0,4.999445864125173e-6,4.431913552685638e-10,5.541358748217959e-10,0.0,176.99995319992908,0.0
177.1,4.9994346742851665e-6,4.5214303232530216e-10,5.6532571482858e-10,0.0,177.09995416777545,0.0
177.2,4.999423258828202e-6,4.612751842023386e-10,5.767411717927697e-10,0.0,177.19995520993155,0.0
177.3,4.9994116128667825e-6,4.705917255839148e-10,5.883871332125916e-10,0.0,177.29995630390735,0.0
177.4,4.999399731511832e-6,4.800965728564505e-10,6.002684881628182e-10,0.0,177.3999574248373,0.0
177.5,4.999387609874277e-6,4.897936424063736e-10,6.123901257182315e-10,0.0,177.4999585478561,0.0
177.6,4.999375243065041e-6,4.996868506201088e-10,6.247569349536107e-10,0.0,177.59995964809823,0.0
177.7,4.999362626195051e-6,5.097801138840813e-10,6.373738049437347e-10,0.0,177.69996070069834,0.0
177.8,4.999349754375232e-6,5.200773485847192e-10,6.502456247633858e-10,0.0,177.799961680791,0.0
177.9,4.9993366227165075e-6,5.305824711084415e-10,6.633772834873358e-10,0.0,177.8999625635107,0.0
178.0,4.999323226330488e-6,5.412993944124255e-10,6.767736695066191e-10,0.0,177.9999633369222,0.0
178.1,4.999309560036004e-6,5.522322302070273e-10,6.904399639909568e-10,0.0,178.0999641496083,0.0
178.2,4.9992956179986716e-6,5.633856399865009e-10,7.04382001323856e-10,0.0,178.19996503107134,0.0
178.3,4.9992813943039796e-6,5.74764361559355e-10,7.186056960156109e-10,0.0,178.29996595638363,0.0
178.4,4.999266883037419e-6,5.863731327340882e-10,7.331169625765039e-10,0.0,178.39996690061756,0.0
178.5,4.999252078284478e-6,5.982166913192091e-10,7.479217155168293e-10,0.0,178.49996783884546,0.0
178.6,4.999236974130648e-6,6.102997751232229e-10,7.630258693468774e-10,0.0,178.59996874613972,0.0
178.7,4.999221564661419e-6,6.22627121954635e-10,7.784353385769387e-10,0.0,178.6999695975727,0.0
178.8,4.999205843962278e-6,6.35203469621954e-10,7.941560377173078e-10,0.0,178.79997036821678,0.0
178.9,4.999189806118718e-6,6.480335559336782e-10,8.101938812782665e-10,0.0,178.8999710331443,0.0
179.0,4.999173445159444e-6,6.611221435624221e-10,8.265548405513188e-10,0.0,178.99997164390552,0.0
179.1,4.999156754384116e-6,6.744745568562877e-10,8.432456158796999e-10,0.0,179.09997233483975,0.0
179.2,4.999139726642851e-6,6.880965218778568e-10,8.602733571450608e-10,0.0,179.1999730859262,0.0
179.3,4.999122354780938e-6,7.019937698943223e-10,8.776452190587693e-10,0.0,179.29997387218955,0.0
179.4,4.999104631643663e-6,7.161720321728656e-10,8.953683563321789e-10,0.0,179.39997466865435,0.0
179.5,4.999086550076318e-6,7.3063703998068e-10,9.134499236766576e-10,0.0,179.49997545034537,0.0
179.6,4.9990681029241915e-6,7.453945245849542e-10,9.318970758035685e-10,0.0,179.59997619228722,0.0
179.7,4.999049283032571e-6,7.604502172528778e-10,9.507169674242747e-10,0.0,179.69997686950452,0.0
179.8,4.999030083246746e-6,7.758098492516441e-10,9.699167532501451e-10,0.0,179.79997745702204,0.0
179.9,4.999010496413744e-6,7.914791476656857e-10,9.895035862514102e-10,0.0,179.8999779384117,0.0
180.0,4.9989905150119655e-6,8.074640830709352e-10,1.0094849880296738e-9,0.0,179.99997845603917,0.0
180.1,4.998970130534552e-6,8.237714487548074e-10,1.0298694654431654e-9,0.0,180.09997904961924,0.0
180.2,4.99894933432699e-6,8.404081773954618e-10,1.0506656730064293e-9,0.0,180.19997969414158,0.0
180.3,4.998928117734761e-6,8.573812016710635e-10,1.0718822652340165e-9,0.0,180.29998036459597,0.0
180.4,4.998906472103354e-6,8.746974542597626e-10,1.0935278966404587e-9,0.0,180.39998103597205,0.0
180.5,4.998884388778255e-6,8.923638678397238e-10,1.1156112217403072e-9,0.0,180.49998168325962,0.0
180.6,4.998861859104947e-6,9.10387375089107e-10,1.1381408950481067e-9,0.0,180.59998228144843,0.0
180.7,4.998838874428917e-6,9.28774908686072e-10,1.1611255710784012e-9,0.0,180.69998280552818,0.0
180.8,4.998815426095649e-6,9.475334013087844e-10,1.1845739043457422e-9,0.0,180.7999832304886,0.0
180.9,4.998791505389789e-6,9.666698086710997e-10,1.2084946102055973e-9,0.0,180.8999835964455,0.0
181.0,4.998767102589969e-6,9.861918521586592e-10,1.2328974100252507e-9,0.0,180.99998404534284,0.0
181.1,4.99874220724138e-6,1.0061079032590584e-9,1.2577927586142489e-9,0.0,181.09998456052955,0.0
181.2,4.998716808875971e-6,1.0264263473741247e-9,1.2831911240228368e-9,0.0,181.1999851169719,0.0
181.3,4.998690897025693e-6,1.0471555699056922e-9,1.3091029743012678e-9,0.0,181.29998568963637,0.0
181.4,4.998664461222493e-6,1.0683039562555763e-9,1.3355387774997726e-9,0.0,181.39998625348935,0.0
181.5,4.998637490998325e-6,1.0898798918256107e-9,1.3625090016686036e-9,0.0,181.49998678349726,0.0
181.6,4.998609975885136e-6,1.111891762017623e-9,1.3900241148580067e-9,0.0,181.59998725462646,0.0
181.7,4.998581905414876e-6,1.1343479522334407e-9,1.4180945851182273e-9,0.0,181.69998764184336,0.0
181.8,4.99855326912194e-6,1.1572568434957937e-9,1.4467308780536684e-9,0.0,181.7999879251831,0.0
181.9,4.998524056084222e-6,1.1806271088397589e-9,1.475943915771445e-9,0.0,181.8999882389793,0.0
182.0,4.998494253908427e-6,1.2044686396549518e-9,1.5057460915675582e-9,0.0,181.99998863405105,0.0
182.1,4.998463849933913e-6,1.2287915777027119e-9,1.536150066080173e-9,0.0,182.0999890853522,0.0
182.2,4.9984328315000455e-6,1.2536060647443792e-9,1.5671684999474544e-9,0.0,182.19998956783644,0.0
182.3,4.998401185946186e-6,1.2789222425413009e-9,1.5988140538075763e-9,0.0,182.2999900564576,0.0
182.4,4.998368900611695e-6,1.3047502528548023e-9,1.631099388298685e-9,0.0,182.39999052616932,0.0
182.5,4.998335962835934e-6,1.3311002374462301e-9,1.6640371640589543e-9,0.0,182.49999095192547,0.0
182.6,4.998302359958267e-6,1.3579823380769248e-9,1.6976400417265494e-9,0.0,182.59999130867976,0.0
182.7,4.998268079318054e-6,1.3854066965082254e-9,1.7319206819396348e-9,0.0,182.69999157138597,0.0
182.8,4.9982331081920724e-6,1.4133834730603543e-9,1.7668918079205907e-9,0.0,182.79999176966317,0.0
182.9,4.998197432482862e-6,1.4419238606869925e-9,1.8025675171316673e-9,0.0,182.89999205119315,0.0
183.0,4.998161036911544e-6,1.4710400911389858e-9,1.838963088449337e-9,0.0,182.99999240362126,0.0
183.1,4.998123906167064e-6,1.5007444292753158e-9,1.8760938329284396e-9,0.0,183.09999280189865,0.0
183.2,4.998086024938369e-6,1.5310491399549634e-9,1.9139750616238155e-9,0.0,183.19999322097655,0.0
183.3,4.998047377914402e-6,1.5619664880369195e-9,1.9526220855903165e-9,0.0,183.29999363580617,0.0
183.4,4.9980079497841104e-6,1.5935087383801473e-9,1.99205021588276e-9,0.0,183.39999402133867,0.0
183.5,4.997967725236438e-6,1.6256881558436371e-9,2.0322747635559967e-9,0.0,183.49999435252522,0.0
183.6,4.997926688960328e-6,1.6585170052863703e-9,2.0733110396648676e-9,0.0,183.59999460431706,0.0
183.7,4.997884825647161e-6,1.692007547875475e-9,2.1151743528315004e-9,0.0,183.69999475416026,0.0
183.8,4.9978421194326964e-6,1.7261723871264283e-9,2.1578805672970565e-9,0.0,183.79999492652865,0.0
183.9,4.997798552279283e-6,1.7610259106529837e-9,2.201447720709529e-9,0.0,183.8999951841972,0.0
184.0,4.9977541056726844e-6,1.7965829491955763e-9,2.2458943273084255e-9,0.0,183.9999955021233,0.0
184.1,4.997708761098659e-6,1.8328583334946317e-9,2.291238901333243e-9,0.0,184.09999585526435,0.0
184.2,4.9976625000429695e-6,1.8698668942905754e-9,2.337499957023477e-9,0.0,184.19999621857772,0.0
184.3,4.997615303991374e-6,1.9076234623238434e-9,2.3846960086186366e-9,0.0,184.29999656702086,0.0
184.4,4.997567154429634e-6,1.9461428683348398e-9,2.432845570358191e-9,0.0,184.39999687555098,0.0
184.5,4.997518032843511e-6,1.9854399430640005e-9,2.4819671564816493e-9,0.0,184.4999971191256,0.0
184.6,4.997467920718764e-6,2.0255295172517512e-9,2.532079281228508e-9,0.0,184.599997272702,0.0
184.7,4.997416799480202e-6,2.066426432243098e-9,2.583200519790276e-9,0.0,184.6999973562622,0.0
184.8,4.997364648695346e-6,2.108146905800377e-9,2.6353513046470324e-9,0.0,184.79999752106298,0.0
184.9,4.997311446051804e-6,2.150708796099244e-9,2.6885539481879316e-9,0.0,184.89999776001383,0.0
185.0,4.997257169165072e-6,2.194130034236411e-9,2.7428308349207352e-9,0.0,184.99999804818208,0.0
